EG07,,25.00,52.499352,-0.597506,5,25.00,52.499405,-0.596803,7,25.00,-0.594207,0.000000,55,25.00,52.499134,-0.597198,5,0.00
EG07,,25.00,52.499222,-0.596601,5,25.00,0.000000,52.499340,130,25.00,52.502380,-0.593453,7,25.00,52.499435,-0.596752,1,0.00
EG07,,25.00,52.498981,-0.596727,5,25.00,-0.594207,0.000000,55,0.00
EG07,,25.00,52.499454,-0.597145,5,25.00,0.000000,52.499863,103,25.00,0.000000,52.499340,130,0.00
EG07,,25.00,0.000000,52.499863,103,25.00,52.499405,-0.596803,7,0.00
EG32,,25.00,52.884666,-0.902294,1,25.00,52.892216,-0.909354,1,25.00,0.000000,52.892483,159,25.00,-0.910226,0.000000,225,25.00,52.893658,-0.908273,1,25.00,0.000000,52.893784,244,25.00,52.887501,-0.905838,5,0.00
EG32,,25.00,52.886738,-0.904378,1,25.00,0.000000,0.000000,66,25.00,0.000000,0.000000,231,25.00,52.891529,-0.908241,5,0.00
EG32,,25.00,0.000000,0.000000,10,25.00,0.000000,0.000000,0,25.00,0.000000,0.000000,0,25.00,0.000000,0.000000,16,25.00,52.893875,-0.908637,5,0.00
EG32,,25.00,52.886330,-0.905153,5,25.00,-0.908291,0.000000,197,25.00,0.000000,52.887386,110,25.00,-0.904862,0.000000,124,25.00,52.887730,-0.905922,1,25.00,52.887524,-0.906054,1,25.00,0.000000,52.887684,218,25.00,-0.906276,0.000000,239,25.00,349.767090,7.000000,1,25.00,52.885471,-0.901853,1,0.00
EG32,,25.00,52.887196,-0.906083,5,25.00,-0.908529,0.000000,72,25.00,52.893658,-0.908273,1,0.00
EG32,,25.00,0.000000,52.886307,172,25.00,52.890644,-0.907936,5,0.00
EG32,,25.00,-0.905413,0.000000,109,25.00,52.891716,-0.908822,5,0.00
EG32,,25.00,52.892101,-0.908798,5,25.00,0.000000,0.000000,0,25.00,0.000000,52.890575,17,25.00,0.000000,0.000000,0,25.00,52.890991,-0.908511,1,25.00,0.000000,0.000000,0,25.00,0.000000,52.893024,78,0.00
EG32,A,25.00,0.000000,52.890575,17,25.00,-0.905413,0.000000,109,25.00,52.886738,-0.904378,1,25.00,0.000000,52.886307,172,25.00,-0.902715,0.000000,25,25.00,52.884666,-0.902294,1,25.00,0.000000,52.884689,58,25.00,-0.904862,0.000000,124,0.00
EG74,,25.00,0.000000,52.489143,246,25.00,0.000000,52.496010,38,25.00,-1.129098,0.000000,135,25.00,0.000000,52.489609,26,25.00,52.493156,-1.120422,5,0.00
EG74,,25.00,-1.121019,0.000000,100,25.00,52.489918,-1.129391,1,25.00,-1.127243,0.000000,141,25.00,52.489990,-1.123770,1,25.00,0.000000,52.491573,159,25.00,52.493084,-1.119437,5,0.00
EG74,,25.00,52.494038,-1.120084,1,25.00,0.000000,52.489872,154,25.00,52.489922,-1.122876,1,25.00,-1.121998,0.000000,137,25.00,52.494228,-1.117924,5,0.00
EG74,,25.00,52.496178,-1.115267,1,25.00,0.000000,52.496086,172,25.00,-1.123649,0.000000,163,25.00,52.491722,-1.123726,1,25.00,52.489891,-1.127725,5,0.00
EG74,,5.75,0.000000,0.000000,0,5.75,0.000000,0.000000,135,5.75,0.000000,0.000000,0,5.75,0.000000,0.000000,0,5.75,13.000000,0.000000,0,5.75,0.000000,52.494762,173,25.00,52.494564,-1.119140,1,25.00,-1.119998,0.000000,138,25.00,0.000000,52.493439,118,25.00,52.493084,-1.122348,1,25.00,-1.122532,0.000000,232,25.00,0.000000,52.490414,98,0.00
EG74,,25.00,52.493923,-1.118604,5,25.00,52.489250,-1.127436,1,25.00,52.489922,-1.122876,1,0.00
EG74,,25.00,52.483852,-1.149698,1,25.00,52.495922,-1.114970,5,0.00
EG74,,25.00,0.000000,52.491772,233,25.00,52.495842,-1.115478,5,0.00
EG74,,25.00,52.489964,-1.128878,5,25.00,52.491772,-1.121688,1,25.00,-1.121694,0.000000,132,25.00,0.000000,52.491802,174,25.00,52.490021,-1.129627,5,0.00
EG74,,25.00,52.489838,-1.126989,5,25.00,0.000000,52.490868,78,25.00,-1.123649,0.000000,163,0.00
EG74,,25.00,52.490257,-1.124179,5,25.00,52.490906,-1.124648,1,25.00,-1.124642,0.000000,188,25.00,0.000000,52.493053,126,25.00,52.489761,-1.124274,5,0.00
EG74,,25.00,52.489613,-1.121939,5,25.00,-1.110641,0.000000,243,25.00,0.000000,52.497929,203,25.00,52.496891,-1.113580,1,25.00,-1.123209,0.000000,178,25.00,-1.119132,0.000000,21,25.00,-1.124642,0.000000,188,0.00
EG74,,25.00,52.490093,-1.121838,5,25.00,52.496166,-1.107561,1,25.00,0.000000,52.497929,203,0.00
